decider,state_id,task_id,reference,n,accuracy,modal_choice,consistency,n_distinct_choices
kev-4b,8/t2/turn5,8,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-4b,8/t2/turn6,8,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-4b,8/t2/turn7,8,search_direct_flight,5,0.0,get_user_details,1.0,1
kev-4b,8/t2/turn8,8,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-4b,8/t2/turn9,8,respond_to_user,5,0.0,book_reservation,1.0,1
kev-4b,9/t0/turn0,9,respond_to_user,5,0.0,get_user_details,1.0,1
kev-4b,9/t0/turn1,9,get_user_details,5,0.0,update_reservation_flights,1.0,1
kev-4b,9/t0/turn2,9,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-4b,9/t0/turn3,9,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-4b,9/t0/turn4,9,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-4b,9/t0/turn5,9,search_direct_flight,5,0.0,get_user_details,1.0,1
kev-4b,9/t0/turn6,9,get_flight_status,5,0.0,search_direct_flight,1.0,1
kev-4b,9/t0/turn7,9,transfer_to_human_agents,5,0.0,cancel_reservation,1.0,1
kev-4b,9/t0/turn8,9,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-4b,9/t1/turn0,9,respond_to_user,5,0.0,get_user_details,1.0,1
kev-4b,9/t1/turn1,9,get_user_details,5,0.0,respond_to_user,1.0,1
kev-4b,9/t1/turn10,9,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-4b,9/t1/turn2,9,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-4b,9/t1/turn3,9,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-4b,9/t1/turn4,9,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-4b,9/t1/turn5,9,get_flight_status,5,0.0,get_user_details,1.0,1
kev-4b,9/t1/turn6,9,get_flight_status,5,0.0,search_direct_flight,1.0,1
kev-4b,9/t1/turn7,9,get_flight_status,5,0.0,search_direct_flight,1.0,1
kev-4b,9/t1/turn8,9,search_direct_flight,5,0.0,cancel_reservation,1.0,1
kev-4b,9/t1/turn9,9,transfer_to_human_agents,5,0.0,search_direct_flight,1.0,1
kev-4b,9/t2/turn0,9,respond_to_user,5,0.0,get_user_details,1.0,1
kev-4b,9/t2/turn1,9,get_user_details,5,0.0,update_reservation_flights,1.0,1
kev-4b,9/t2/turn2,9,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-4b,9/t2/turn3,9,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-4b,9/t2/turn4,9,get_reservation_details,5,0.0,update_reservation_flights,1.0,1
kev-4b,9/t2/turn5,9,get_flight_status,5,0.0,update_reservation_flights,1.0,1
kev-4b,9/t2/turn6,9,search_direct_flight,5,0.0,cancel_reservation,1.0,1
kev-4b,9/t2/turn7,9,transfer_to_human_agents,5,0.0,search_direct_flight,1.0,1
kev-4b,9/t2/turn8,9,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,0/t0/turn0,0,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,0/t0/turn1,0,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,0/t0/turn2,0,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,0/t0/turn3,0,transfer_to_human_agents,5,0.0,respond_to_user,1.0,1
kev-9b,0/t0/turn4,0,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,0/t1/turn0,0,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,0/t1/turn1,0,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,0/t1/turn2,0,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,0/t1/turn3,0,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,0/t2/turn0,0,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,0/t2/turn1,0,get_user_details,5,0.0,get_reservation_details,1.0,1
kev-9b,0/t2/turn2,0,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,0/t2/turn3,0,get_flight_status,5,0.0,get_reservation_details,1.0,1
kev-9b,0/t2/turn4,0,respond_to_user,5,0.0,get_flight_status,1.0,1
kev-9b,0/t2/turn5,0,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,1/t0/turn0,1,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,1/t0/turn1,1,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,1/t0/turn10,1,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,1/t0/turn11,1,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,1/t0/turn12,1,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,1/t0/turn2,1,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,1/t0/turn3,1,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,1/t0/turn4,1,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,1/t0/turn5,1,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,1/t0/turn6,1,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,1/t0/turn7,1,get_flight_status,5,0.0,get_reservation_details,1.0,1
kev-9b,1/t0/turn8,1,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,1/t0/turn9,1,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,1/t1/turn0,1,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,1/t1/turn1,1,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,1/t1/turn10,1,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,1/t1/turn11,1,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,1/t1/turn2,1,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,1/t1/turn3,1,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,1/t1/turn4,1,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,1/t1/turn5,1,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,1/t1/turn6,1,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,1/t1/turn7,1,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,1/t1/turn8,1,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,1/t1/turn9,1,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,1/t2/turn0,1,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,1/t2/turn1,1,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,1/t2/turn2,1,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,1/t2/turn3,1,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,1/t2/turn4,1,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,1/t2/turn5,1,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,1/t2/turn6,1,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,1/t2/turn7,1,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,10/t0/turn0,10,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,10/t0/turn1,10,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,10/t0/turn10,10,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,10/t0/turn11,10,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,10/t0/turn2,10,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,10/t0/turn3,10,search_onestop_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,10/t0/turn4,10,search_direct_flight,5,0.0,search_onestop_flight,1.0,1
kev-9b,10/t0/turn5,10,search_direct_flight,5,0.0,search_onestop_flight,1.0,1
kev-9b,10/t0/turn6,10,search_direct_flight,5,0.0,search_onestop_flight,1.0,1
kev-9b,10/t0/turn7,10,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,10/t0/turn8,10,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,10/t0/turn9,10,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,10/t1/turn0,10,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,10/t1/turn1,10,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,10/t1/turn10,10,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,10/t1/turn2,10,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,10/t1/turn3,10,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,10/t1/turn4,10,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,10/t1/turn5,10,search_onestop_flight,5,0.0,search_direct_flight,1.0,1
kev-9b,10/t1/turn6,10,search_direct_flight,5,0.0,search_onestop_flight,1.0,1
kev-9b,10/t1/turn7,10,search_direct_flight,5,0.0,search_onestop_flight,1.0,1
kev-9b,10/t1/turn8,10,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,10/t1/turn9,10,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,10/t2/turn0,10,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,10/t2/turn1,10,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,10/t2/turn2,10,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,10/t2/turn3,10,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,10/t2/turn4,10,search_onestop_flight,5,0.0,search_direct_flight,1.0,1
kev-9b,10/t2/turn5,10,search_direct_flight,5,0.0,search_onestop_flight,1.0,1
kev-9b,10/t2/turn6,10,search_direct_flight,5,0.0,search_onestop_flight,1.0,1
kev-9b,10/t2/turn7,10,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,10/t2/turn8,10,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,10/t2/turn9,10,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,11/t0/turn0,11,respond_to_user,5,0.0,update_reservation_passengers,1.0,1
kev-9b,11/t0/turn1,11,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,11/t0/turn2,11,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,11/t0/turn3,11,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,11/t0/turn4,11,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,11/t0/turn5,11,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,11/t0/turn6,11,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,11/t0/turn7,11,update_reservation_flights,5,0.0,respond_to_user,1.0,1
kev-9b,11/t0/turn8,11,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,11/t1/turn0,11,respond_to_user,5,0.0,update_reservation_passengers,1.0,1
kev-9b,11/t1/turn1,11,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,11/t1/turn2,11,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,11/t1/turn3,11,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,11/t1/turn4,11,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,11/t1/turn5,11,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,11/t1/turn6,11,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,11/t1/turn7,11,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,11/t1/turn8,11,update_reservation_flights,5,0.0,respond_to_user,1.0,1
kev-9b,11/t1/turn9,11,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,11/t2/turn0,11,respond_to_user,5,0.0,update_reservation_passengers,1.0,1
kev-9b,11/t2/turn1,11,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,11/t2/turn10,11,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,11/t2/turn11,11,update_reservation_flights,5,0.0,respond_to_user,1.0,1
kev-9b,11/t2/turn12,11,respond_to_user,5,0.0,update_reservation_flights,1.0,1
kev-9b,11/t2/turn2,11,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,11/t2/turn3,11,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,11/t2/turn4,11,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,11/t2/turn5,11,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,11/t2/turn6,11,get_flight_status,5,0.0,get_user_details,1.0,1
kev-9b,11/t2/turn7,11,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,11/t2/turn8,11,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,11/t2/turn9,11,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,12/t0/turn0,12,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,12/t0/turn1,12,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,12/t0/turn2,12,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,12/t0/turn3,12,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,12/t0/turn4,12,get_user_details,5,0.0,respond_to_user,1.0,1
kev-9b,12/t0/turn5,12,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,12/t0/turn6,12,update_reservation_baggages,5,0.0,respond_to_user,1.0,1
kev-9b,12/t0/turn7,12,respond_to_user,5,0.0,update_reservation_baggages,1.0,1
kev-9b,12/t1/turn0,12,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,12/t1/turn1,12,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,12/t1/turn2,12,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,12/t1/turn3,12,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,12/t1/turn4,12,get_user_details,5,0.0,respond_to_user,1.0,1
kev-9b,12/t1/turn5,12,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,12/t1/turn6,12,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,12/t1/turn7,12,update_reservation_baggages,5,1.0,update_reservation_baggages,1.0,1
kev-9b,12/t1/turn8,12,respond_to_user,5,0.0,update_reservation_baggages,1.0,1
kev-9b,12/t2/turn0,12,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,12/t2/turn1,12,get_user_details,5,0.0,get_reservation_details,1.0,1
kev-9b,12/t2/turn2,12,search_direct_flight,5,0.0,get_user_details,1.0,1
kev-9b,12/t2/turn3,12,search_direct_flight,5,0.0,get_user_details,1.0,1
kev-9b,12/t2/turn4,12,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,12/t2/turn5,12,update_reservation_baggages,5,0.0,respond_to_user,1.0,1
kev-9b,12/t2/turn6,12,respond_to_user,5,0.0,update_reservation_baggages,1.0,1
kev-9b,13/t0/turn0,13,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,13/t0/turn1,13,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,13/t0/turn2,13,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,13/t1/turn0,13,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,13/t1/turn1,13,transfer_to_human_agents,5,1.0,transfer_to_human_agents,1.0,1
kev-9b,13/t1/turn2,13,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,13/t2/turn0,13,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,13/t2/turn1,13,get_user_details,5,0.0,get_reservation_details,1.0,1
kev-9b,13/t2/turn2,13,transfer_to_human_agents,5,0.0,get_user_details,1.0,1
kev-9b,13/t2/turn3,13,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,14/t1/turn0,14,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,14/t1/turn1,14,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,14/t1/turn10,14,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,14/t1/turn2,14,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,14/t1/turn3,14,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,14/t1/turn4,14,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,14/t1/turn5,14,search_onestop_flight,5,0.0,search_direct_flight,1.0,1
kev-9b,14/t1/turn6,14,search_direct_flight,5,0.0,search_onestop_flight,1.0,1
kev-9b,14/t1/turn7,14,search_onestop_flight,5,1.0,search_onestop_flight,1.0,1
kev-9b,14/t1/turn8,14,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,14/t1/turn9,14,respond_to_user,5,0.0,cancel_reservation,1.0,1
kev-9b,14/t2/turn0,14,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,14/t2/turn1,14,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,14/t2/turn10,14,cancel_reservation,5,1.0,cancel_reservation,1.0,1
kev-9b,14/t2/turn2,14,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,14/t2/turn3,14,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,14/t2/turn4,14,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,14/t2/turn5,14,search_onestop_flight,5,0.0,search_direct_flight,1.0,1
kev-9b,14/t2/turn6,14,search_direct_flight,5,0.0,search_onestop_flight,1.0,1
kev-9b,14/t2/turn7,14,search_onestop_flight,5,1.0,search_onestop_flight,1.0,1
kev-9b,14/t2/turn8,14,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,14/t2/turn9,14,respond_to_user,5,0.0,cancel_reservation,1.0,1
kev-9b,15/t0/turn0,15,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,15/t0/turn1,15,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,15/t0/turn2,15,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,15/t0/turn3,15,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,15/t0/turn4,15,search_onestop_flight,5,0.0,search_direct_flight,1.0,1
kev-9b,15/t0/turn5,15,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,15/t0/turn6,15,update_reservation_flights,5,1.0,update_reservation_flights,1.0,1
kev-9b,15/t0/turn7,15,respond_to_user,5,0.0,update_reservation_flights,1.0,1
kev-9b,15/t1/turn0,15,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,15/t1/turn1,15,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,15/t1/turn2,15,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,15/t1/turn3,15,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,15/t1/turn4,15,search_direct_flight,5,0.0,get_user_details,1.0,1
kev-9b,15/t1/turn5,15,search_onestop_flight,5,0.0,search_direct_flight,1.0,1
kev-9b,15/t1/turn6,15,search_direct_flight,5,0.0,search_onestop_flight,1.0,1
kev-9b,15/t1/turn7,15,search_onestop_flight,5,1.0,search_onestop_flight,1.0,1
kev-9b,15/t2/turn0,15,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,15/t2/turn1,15,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,15/t2/turn2,15,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,15/t2/turn3,15,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,15/t2/turn4,15,search_onestop_flight,5,0.0,search_direct_flight,1.0,1
kev-9b,15/t2/turn5,15,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,15/t2/turn6,15,update_reservation_flights,5,1.0,update_reservation_flights,1.0,1
kev-9b,15/t2/turn7,15,respond_to_user,5,0.0,update_reservation_flights,1.0,1
kev-9b,16/t0/turn0,16,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,16/t0/turn1,16,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,16/t0/turn2,16,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,16/t0/turn3,16,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,16/t0/turn4,16,search_onestop_flight,5,0.0,search_direct_flight,1.0,1
kev-9b,16/t0/turn5,16,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,16/t0/turn6,16,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,16/t0/turn7,16,update_reservation_flights,5,1.0,update_reservation_flights,1.0,1
kev-9b,16/t0/turn8,16,respond_to_user,5,0.0,update_reservation_flights,1.0,1
kev-9b,16/t1/turn0,16,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,16/t1/turn1,16,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,16/t1/turn2,16,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,16/t1/turn3,16,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,16/t1/turn4,16,search_onestop_flight,5,0.0,search_direct_flight,1.0,1
kev-9b,16/t1/turn5,16,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,16/t1/turn6,16,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,16/t1/turn7,16,update_reservation_flights,5,1.0,update_reservation_flights,1.0,1
kev-9b,16/t1/turn8,16,respond_to_user,5,0.0,update_reservation_flights,1.0,1
kev-9b,16/t2/turn0,16,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,16/t2/turn1,16,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,16/t2/turn2,16,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,16/t2/turn3,16,search_direct_flight,5,0.0,get_reservation_details,1.0,1
kev-9b,16/t2/turn4,16,search_onestop_flight,5,0.0,search_direct_flight,1.0,1
kev-9b,16/t2/turn5,16,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,16/t2/turn6,16,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,16/t2/turn7,16,update_reservation_flights,5,1.0,update_reservation_flights,1.0,1
kev-9b,16/t2/turn8,16,respond_to_user,5,0.0,update_reservation_flights,1.0,1
kev-9b,17/t0/turn0,17,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,17/t0/turn1,17,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,17/t0/turn10,17,update_reservation_baggages,5,0.0,update_reservation_passengers,1.0,1
kev-9b,17/t0/turn2,17,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,17/t0/turn3,17,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,17/t0/turn4,17,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,17/t0/turn5,17,search_onestop_flight,5,0.0,respond_to_user,1.0,1
kev-9b,17/t0/turn6,17,respond_to_user,5,0.0,search_onestop_flight,1.0,1
kev-9b,17/t0/turn7,17,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,17/t0/turn8,17,update_reservation_flights,5,1.0,update_reservation_flights,1.0,1
kev-9b,17/t0/turn9,17,update_reservation_passengers,5,1.0,update_reservation_passengers,1.0,1
kev-9b,17/t1/turn0,17,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,17/t1/turn1,17,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,17/t1/turn10,17,update_reservation_passengers,5,1.0,update_reservation_passengers,1.0,1
kev-9b,17/t1/turn11,17,update_reservation_baggages,5,0.0,update_reservation_passengers,1.0,1
kev-9b,17/t1/turn12,17,respond_to_user,5,0.0,update_reservation_passengers,1.0,1
kev-9b,17/t1/turn2,17,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,17/t1/turn3,17,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,17/t1/turn4,17,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,17/t1/turn5,17,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,17/t1/turn6,17,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,17/t1/turn7,17,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,17/t1/turn8,17,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,17/t1/turn9,17,update_reservation_flights,5,1.0,update_reservation_flights,1.0,1
kev-9b,17/t2/turn0,17,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,17/t2/turn1,17,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,17/t2/turn10,17,update_reservation_passengers,5,1.0,update_reservation_passengers,1.0,1
kev-9b,17/t2/turn11,17,update_reservation_flights,5,0.0,update_reservation_passengers,1.0,1
kev-9b,17/t2/turn12,17,update_reservation_baggages,5,0.0,update_reservation_passengers,1.0,1
kev-9b,17/t2/turn13,17,respond_to_user,5,0.0,update_reservation_passengers,1.0,1
kev-9b,17/t2/turn2,17,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,17/t2/turn3,17,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,17/t2/turn4,17,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,17/t2/turn5,17,get_reservation_details,5,0.0,respond_to_user,1.0,1
kev-9b,17/t2/turn6,17,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,17/t2/turn7,17,search_direct_flight,5,0.0,respond_to_user,1.0,1
kev-9b,17/t2/turn8,17,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,17/t2/turn9,17,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,19/t0/turn0,19,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,19/t0/turn1,19,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,19/t0/turn2,19,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,19/t0/turn3,19,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,19/t0/turn4,19,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,19/t0/turn5,19,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,19/t0/turn6,19,respond_to_user,5,0.0,cancel_reservation,1.0,1
kev-9b,19/t0/turn7,19,cancel_reservation,5,1.0,cancel_reservation,1.0,1
kev-9b,19/t0/turn8,19,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,19/t1/turn0,19,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,19/t1/turn1,19,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,19/t1/turn2,19,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,19/t1/turn3,19,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,19/t1/turn4,19,respond_to_user,5,0.0,cancel_reservation,1.0,1
kev-9b,19/t1/turn5,19,cancel_reservation,5,1.0,cancel_reservation,1.0,1
kev-9b,19/t1/turn6,19,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,19/t2/turn0,19,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,19/t2/turn1,19,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,19/t2/turn2,19,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,19/t2/turn3,19,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,19/t2/turn4,19,respond_to_user,5,0.0,cancel_reservation,1.0,1
kev-9b,19/t2/turn5,19,cancel_reservation,5,1.0,cancel_reservation,1.0,1
kev-9b,19/t2/turn6,19,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,2/t0/turn0,2,respond_to_user,5,1.0,respond_to_user,1.0,1
